dt,ad_id,source,channel,pull_uv,active_uv,new_uv,att_active_uv,att_new_uv,att_success_rate,d0_income,d1_income,d3_income,d7_income,d14_income,d30_income,d90_income,dn_income,extra
2026-04-18,69c9dec2a866a74b4f71fb14,putreport,link,10.0,2.0,2.0,,,22.22,0.01,0.53,0.53,0.53,1.12,1.12,1.12,1.12,"{""attributionsuccessrate"": 22.22, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 1.12, ""d11income"": 1.12, ""d120income"": 1.12, ""d12income"": 1.12, ""d13income"": 1.12, ""d14re"": 0.0, ""d150income"": 1.12, ""d15income"": 1.12, ""d16income"": 1.12, ""d17income"": 1.12, ""d180income"": 1.12, ""d18income"": 1.12, ""d19income"": 1.12, ""d1re"": 100.0, ""d20income"": 1.12, ""d21income"": 1.12, ""d22income"": 1.12, ""d23income"": 1.12, ""d240income"": 1.12, ""d24income"": 1.12, ""d25income"": 1.12, ""d26income"": 1.12, ""d27income"": 1.12, ""d28income"": 1.12, ""d29income"": 1.12, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 1.12, ""d32income"": 1.12, ""d33income"": 1.12, ""d34income"": 1.12, ""d35income"": 1.12, ""d3re"": 0.0, ""d45income"": 1.12, ""d60income"": 1.12, ""d60re"": 0.0, ""d6income"": 0.53, ""d75income"": 1.12, ""d7re"": 0.0, ""d8income"": 1.12, ""d90re"": 0.0, ""d9income"": 1.12, ""ecpm"": 0.0, ""guid"": ""70ed4e9b-e955-7c49-42af-0300eafe8b00"", ""h5landingpageclickrate"": 43.47, ""h5landingpageclicks"": 10.0, ""h5landingpagecompleteview"": 2.0, ""h5landingpagecompleteviewusernum"": 2.0, ""h5landingpageimpressions"": 23.0, ""h5landingpageimpressionusernum"": 15.0, ""impressions"": 0.0, ""ipu"": 37.0, ""ir"": 0.0, ""launchusernum"": 9.0, ""linkclicks"": 0.0, ""newadsincome"": 0.01, ""newarpu"": 0.005, ""newinstallnum"": 1.0, ""newinstallper"": 50.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.01, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-18,69d70ba1bd18b15233fb70b0,putreport,link,3.0,1.0,1.0,,,16.66,0.17,0.39,0.59,0.61,0.62,0.63,0.63,0.63,"{""attributionsuccessrate"": 16.66, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.01, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.62, ""d11income"": 0.62, ""d120income"": 0.63, ""d12income"": 0.62, ""d13income"": 0.62, ""d14re"": 0.0, ""d150income"": 0.63, ""d15income"": 0.62, ""d16income"": 0.62, ""d17income"": 0.62, ""d180income"": 0.63, ""d18income"": 0.62, ""d19income"": 0.62, ""d1re"": 100.0, ""d20income"": 0.63, ""d21income"": 0.63, ""d22income"": 0.63, ""d23income"": 0.63, ""d240income"": 0.63, ""d24income"": 0.63, ""d25income"": 0.63, ""d26income"": 0.63, ""d27income"": 0.63, ""d28income"": 0.63, ""d29income"": 0.63, ""d2re"": 100.0, ""d30re"": 0.0, ""d31income"": 0.63, ""d32income"": 0.63, ""d33income"": 0.63, ""d34income"": 0.63, ""d35income"": 0.63, ""d3re"": 100.0, ""d45income"": 0.63, ""d60income"": 0.63, ""d60re"": 0.0, ""d6income"": 0.61, ""d75income"": 0.63, ""d7re"": 0.0, ""d8income"": 0.61, ""d90re"": 0.0, ""d9income"": 0.61, ""ecpm"": 0.0, ""guid"": ""31f04e9b-e955-834a-6097-0700c2638c00"", ""h5landingpageclickrate"": 37.5, ""h5landingpageclicks"": 3.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 8.0, ""h5landingpageimpressionusernum"": 7.0, ""impressions"": 0.0, ""ipu"": 1647.0, ""ir"": 0.0, ""launchusernum"": 6.0, ""linkclicks"": 0.0, ""newadsincome"": 0.17, ""newarpu"": 0.17, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.17, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-18,69d70bcd0f54db8616618856,putreport,link,25.0,2.0,2.0,,,5.88,0.02,0.12,0.65,1.27,1.98,3.01,3.01,3.01,"{""attributionsuccessrate"": 5.88, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 1.31, ""d11income"": 1.61, ""d120income"": 3.01, ""d12income"": 1.92, ""d13income"": 1.96, ""d14re"": 50.0, ""d150income"": 3.01, ""d15income"": 2.31, ""d16income"": 3.01, ""d17income"": 3.01, ""d180income"": 3.01, ""d18income"": 3.01, ""d19income"": 3.01, ""d1re"": 100.0, ""d20income"": 3.01, ""d21income"": 3.01, ""d22income"": 3.01, ""d23income"": 3.01, ""d240income"": 3.01, ""d24income"": 3.01, ""d25income"": 3.01, ""d26income"": 3.01, ""d27income"": 3.01, ""d28income"": 3.01, ""d29income"": 3.01, ""d2re"": 100.0, ""d30re"": 0.0, ""d31income"": 3.01, ""d32income"": 3.01, ""d33income"": 3.01, ""d34income"": 3.01, ""d35income"": 3.01, ""d3re"": 50.0, ""d45income"": 3.01, ""d60income"": 3.01, ""d60re"": 0.0, ""d6income"": 1.13, ""d75income"": 3.01, ""d7re"": 50.0, ""d8income"": 1.31, ""d90re"": 0.0, ""d9income"": 1.31, ""ecpm"": 0.0, ""guid"": ""3dde4e9b-e955-824a-90ff-010088168d00"", ""h5landingpageclickrate"": 50.9, ""h5landingpageclicks"": 28.0, ""h5landingpagecompleteview"": 6.0, ""h5landingpagecompleteviewusernum"": 6.0, ""h5landingpageimpressions"": 55.0, ""h5landingpageimpressionusernum"": 38.0, ""impressions"": 0.0, ""ipu"": 113.0, ""ir"": 0.0, ""launchusernum"": 34.0, ""linkclicks"": 0.0, ""newadsincome"": 0.02, ""newarpu"": 0.013, ""newinstallnum"": 1.0, ""newinstallper"": 50.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.02, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-18,69dc947f5e7a3e3b0c4f354b,putreport,link,6.0,1.0,1.0,,,14.28,0.11,0.12,0.12,0.12,0.12,0.21,0.22,0.22,"{""attributionsuccessrate"": 14.28, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.01, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.12, ""d11income"": 0.12, ""d120income"": 0.22, ""d12income"": 0.12, ""d13income"": 0.12, ""d14re"": 0.0, ""d150income"": 0.22, ""d15income"": 0.12, ""d16income"": 0.12, ""d17income"": 0.12, ""d180income"": 0.22, ""d18income"": 0.12, ""d19income"": 0.12, ""d1re"": 100.0, ""d20income"": 0.12, ""d21income"": 0.12, ""d22income"": 0.12, ""d23income"": 0.12, ""d240income"": 0.22, ""d24income"": 0.12, ""d25income"": 0.12, ""d26income"": 0.12, ""d27income"": 0.14, ""d28income"": 0.14, ""d29income"": 0.19, ""d2re"": 100.0, ""d30re"": 100.0, ""d31income"": 0.22, ""d32income"": 0.22, ""d33income"": 0.22, ""d34income"": 0.22, ""d35income"": 0.22, ""d3re"": 100.0, ""d45income"": 0.22, ""d60income"": 0.22, ""d60re"": 0.0, ""d6income"": 0.12, ""d75income"": 0.22, ""d7re"": 100.0, ""d8income"": 0.12, ""d90re"": 0.0, ""d9income"": 0.12, ""ecpm"": 0.0, ""guid"": ""fdea4e9b-e955-7c49-7188-0400d3fc8b00"", ""h5landingpageclickrate"": 66.66, ""h5landingpageclicks"": 8.0, ""h5landingpagecompleteview"": 4.0, ""h5landingpagecompleteviewusernum"": 3.0, ""h5landingpageimpressions"": 12.0, ""h5landingpageimpressionusernum"": 8.0, ""impressions"": 0.0, ""ipu"": 342.0, ""ir"": 0.0, ""launchusernum"": 7.0, ""linkclicks"": 0.0, ""newadsincome"": 0.11, ""newarpu"": 0.117, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.11, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-18,69df33458529b914eeb4d414,putreport,link,67.0,7.0,7.0,,,10.76,0.06,0.34,0.34,0.37,0.54,0.72,1.08,1.08,"{""attributionsuccessrate"": 10.76, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.48, ""d11income"": 0.48, ""d120income"": 1.08, ""d12income"": 0.51, ""d13income"": 0.54, ""d14re"": 0.0, ""d150income"": 1.08, ""d15income"": 0.54, ""d16income"": 0.54, ""d17income"": 0.54, ""d180income"": 1.08, ""d18income"": 0.54, ""d19income"": 0.58, ""d1re"": 42.85, ""d20income"": 0.6, ""d21income"": 0.6, ""d22income"": 0.6, ""d23income"": 0.63, ""d240income"": 1.08, ""d24income"": 0.63, ""d25income"": 0.63, ""d26income"": 0.64, ""d27income"": 0.64, ""d28income"": 0.72, ""d29income"": 0.72, ""d2re"": 14.28, ""d30re"": 14.28, ""d31income"": 0.72, ""d32income"": 0.72, ""d33income"": 0.8, ""d34income"": 0.8, ""d35income"": 0.8, ""d3re"": 0.0, ""d45income"": 0.95, ""d60income"": 1.02, ""d60re"": 14.28, ""d6income"": 0.34, ""d75income"": 1.08, ""d7re"": 14.28, ""d8income"": 0.44, ""d90re"": 0.0, ""d9income"": 0.46, ""ecpm"": 0.0, ""guid"": ""3dde4e9b-e955-824a-90ff-01009c168d00"", ""h5landingpageclickrate"": 37.68, ""h5landingpageclicks"": 75.0, ""h5landingpagecompleteview"": 21.0, ""h5landingpagecompleteviewusernum"": 19.0, ""h5landingpageimpressions"": 199.0, ""h5landingpageimpressionusernum"": 131.0, ""impressions"": 0.0, ""ipu"": 53.71, ""ir"": 0.0, ""launchusernum"": 65.0, ""linkclicks"": 0.0, ""newadsincome"": 0.06, ""newarpu"": 0.009, ""newinstallnum"": 3.0, ""newinstallper"": 42.85, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.06, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-18,69df3d038820868a5c9e10fd,putreport,link,14.0,3.0,3.0,,,11.53,0.24,0.46,0.75,1.43,11.55,11.59,31.47,31.47,"{""attributionsuccessrate"": 11.53, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.02, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 11.47, ""d11income"": 11.5, ""d120income"": 31.47, ""d12income"": 11.51, ""d13income"": 11.54, ""d14re"": 66.66, ""d150income"": 31.47, ""d15income"": 11.56, ""d16income"": 11.56, ""d17income"": 11.56, ""d180income"": 31.47, ""d18income"": 11.56, ""d19income"": 11.57, ""d1re"": 66.66, ""d20income"": 11.59, ""d21income"": 11.59, ""d22income"": 11.59, ""d23income"": 11.59, ""d240income"": 31.47, ""d24income"": 11.59, ""d25income"": 11.59, ""d26income"": 11.59, ""d27income"": 11.59, ""d28income"": 11.59, ""d29income"": 11.59, ""d2re"": 100.0, ""d30re"": 0.0, ""d31income"": 11.59, ""d32income"": 11.59, ""d33income"": 11.59, ""d34income"": 11.59, ""d35income"": 11.59, ""d3re"": 100.0, ""d45income"": 21.32, ""d60income"": 21.32, ""d60re"": 0.0, ""d6income"": 1.14, ""d75income"": 31.05, ""d7re"": 100.0, ""d8income"": 11.32, ""d90re"": 0.0, ""d9income"": 11.4, ""ecpm"": 0.0, ""guid"": ""29f24e9b-e955-834a-786a-05003b688c00"", ""h5landingpageclickrate"": 25.0, ""h5landingpageclicks"": 15.0, ""h5landingpagecompleteview"": 1.0, ""h5landingpagecompleteviewusernum"": 1.0, ""h5landingpageimpressions"": 60.0, ""h5landingpageimpressionusernum"": 46.0, ""impressions"": 0.0, ""ipu"": 180.0, ""ir"": 0.0, ""launchusernum"": 26.0, ""linkclicks"": 0.0, ""newadsincome"": 0.24, ""newarpu"": 0.082, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.24, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-18,69e0ac006033da99d727e69d,putreport,link,101.0,7.0,7.0,,,6.14,8.43,8.43,8.43,16.13,23.82,39.87,46.88,46.88,"{""attributionsuccessrate"": 6.14, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.84, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 16.13, ""d11income"": 16.13, ""d120income"": 46.88, ""d12income"": 16.13, ""d13income"": 16.13, ""d14re"": 28.57, ""d150income"": 46.88, ""d15income"": 23.82, ""d16income"": 23.82, ""d17income"": 23.82, ""d180income"": 46.88, ""d18income"": 23.82, ""d19income"": 23.82, ""d1re"": 14.28, ""d20income"": 23.82, ""d21income"": 31.51, ""d22income"": 31.51, ""d23income"": 31.51, ""d240income"": 46.88, ""d24income"": 31.51, ""d25income"": 31.51, ""d26income"": 31.51, ""d27income"": 31.51, ""d28income"": 39.19, ""d29income"": 39.19, ""d2re"": 14.28, ""d30re"": 28.57, ""d31income"": 39.92, ""d32income"": 40.64, ""d33income"": 41.25, ""d34income"": 42.12, ""d35income"": 42.54, ""d3re"": 14.28, ""d45income"": 44.1, ""d60income"": 44.31, ""d60re"": 0.0, ""d6income"": 8.43, ""d75income"": 46.79, ""d7re"": 28.57, ""d8income"": 16.13, ""d90re"": 0.0, ""d9income"": 16.13, ""ecpm"": 0.0, ""guid"": ""36de4e9b-e955-824a-fb2b-020034128d00"", ""h5landingpageclickrate"": 40.28, ""h5landingpageclicks"": 112.0, ""h5landingpagecompleteview"": 33.0, ""h5landingpagecompleteviewusernum"": 32.0, ""h5landingpageimpressions"": 278.0, ""h5landingpageimpressionusernum"": 193.0, ""impressions"": 0.0, ""ipu"": 111.57, ""ir"": 0.0, ""launchusernum"": 114.0, ""linkclicks"": 0.0, ""newadsincome"": 0.74, ""newarpu"": 1.204, ""newinstallnum"": 1.0, ""newinstallper"": 14.28, ""neworderincome"": 7.68, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 1.0, ""subrate"": 14.28, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 8.43, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-19,6912db8f2f6a6207884b6fe3,putreport,link,5.0,1.0,1.0,,,33.33,0.0,16.28,16.28,16.28,32.52,32.52,32.52,32.52,"{""attributionsuccessrate"": 33.33, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 32.52, ""d11income"": 32.52, ""d120income"": 32.52, ""d12income"": 32.52, ""d13income"": 32.52, ""d14re"": 0.0, ""d150income"": 32.52, ""d15income"": 32.52, ""d16income"": 32.52, ""d17income"": 32.52, ""d180income"": 32.52, ""d18income"": 32.52, ""d19income"": 32.52, ""d1re"": 100.0, ""d20income"": 32.52, ""d21income"": 32.52, ""d22income"": 32.52, ""d23income"": 32.52, ""d240income"": 32.52, ""d24income"": 32.52, ""d25income"": 32.52, ""d26income"": 32.52, ""d27income"": 32.52, ""d28income"": 32.52, ""d29income"": 32.52, ""d2re"": 100.0, ""d30re"": 0.0, ""d31income"": 32.52, ""d32income"": 32.52, ""d33income"": 32.52, ""d34income"": 32.52, ""d35income"": 32.52, ""d3re"": 100.0, ""d45income"": 32.52, ""d60income"": 32.52, ""d60re"": 0.0, ""d6income"": 16.28, ""d75income"": 32.52, ""d7re"": 0.0, ""d8income"": 32.52, ""d90re"": 0.0, ""d9income"": 32.52, ""ecpm"": 0.0, ""guid"": ""36de4e9b-e955-824a-fb2b-02000d128d00"", ""h5landingpageclickrate"": 58.33, ""h5landingpageclicks"": 7.0, ""h5landingpagecompleteview"": 2.0, ""h5landingpagecompleteviewusernum"": 2.0, ""h5landingpageimpressions"": 12.0, ""h5landingpageimpressionusernum"": 7.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 3.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 1.0, ""subrate"": 100.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-19,69af874e39070a85b2559aed,putreport,link,8.0,1.0,1.0,,,6.66,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,"{""attributionsuccessrate"": 6.66, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.07, ""d11income"": 0.07, ""d120income"": 0.07, ""d12income"": 0.07, ""d13income"": 0.07, ""d14re"": 0.0, ""d150income"": 0.07, ""d15income"": 0.07, ""d16income"": 0.07, ""d17income"": 0.07, ""d180income"": 0.07, ""d18income"": 0.07, ""d19income"": 0.07, ""d1re"": 0.0, ""d20income"": 0.07, ""d21income"": 0.07, ""d22income"": 0.07, ""d23income"": 0.07, ""d240income"": 0.07, ""d24income"": 0.07, ""d25income"": 0.07, ""d26income"": 0.07, ""d27income"": 0.07, ""d28income"": 0.07, ""d29income"": 0.07, ""d2re"": 100.0, ""d30re"": 0.0, ""d31income"": 0.07, ""d32income"": 0.07, ""d33income"": 0.07, ""d34income"": 0.07, ""d35income"": 0.07, ""d3re"": 0.0, ""d45income"": 0.07, ""d60income"": 0.07, ""d60re"": 0.0, ""d6income"": 0.07, ""d75income"": 0.07, ""d7re"": 0.0, ""d8income"": 0.07, ""d90re"": 0.0, ""d9income"": 0.07, ""ecpm"": 0.0, ""guid"": ""31f04e9b-e955-834a-6097-0700c8638c00"", ""h5landingpageclickrate"": 40.62, ""h5landingpageclicks"": 13.0, ""h5landingpagecompleteview"": 4.0, ""h5landingpagecompleteviewusernum"": 3.0, ""h5landingpageimpressions"": 32.0, ""h5landingpageimpressionusernum"": 23.0, ""impressions"": 0.0, ""ipu"": 421.0, ""ir"": 0.0, ""launchusernum"": 15.0, ""linkclicks"": 0.0, ""newadsincome"": 0.07, ""newarpu"": 0.076, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.07, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-19,69c64e4fcf75c5562e9e1c9a,putreport,link,2.0,1.0,1.0,,,33.33,0.03,0.06,0.3,0.48,0.48,0.48,0.48,0.48,"{""attributionsuccessrate"": 33.33, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.48, ""d11income"": 0.48, ""d120income"": 0.48, ""d12income"": 0.48, ""d13income"": 0.48, ""d14re"": 0.0, ""d150income"": 0.48, ""d15income"": 0.48, ""d16income"": 0.48, ""d17income"": 0.48, ""d180income"": 0.48, ""d18income"": 0.48, ""d19income"": 0.48, ""d1re"": 100.0, ""d20income"": 0.48, ""d21income"": 0.48, ""d22income"": 0.48, ""d23income"": 0.48, ""d240income"": 0.48, ""d24income"": 0.48, ""d25income"": 0.48, ""d26income"": 0.48, ""d27income"": 0.48, ""d28income"": 0.48, ""d29income"": 0.48, ""d2re"": 100.0, ""d30re"": 0.0, ""d31income"": 0.48, ""d32income"": 0.48, ""d33income"": 0.48, ""d34income"": 0.48, ""d35income"": 0.48, ""d3re"": 100.0, ""d45income"": 0.48, ""d60income"": 0.48, ""d60re"": 0.0, ""d6income"": 0.48, ""d75income"": 0.48, ""d7re"": 100.0, ""d8income"": 0.48, ""d90re"": 0.0, ""d9income"": 0.48, ""ecpm"": 0.0, ""guid"": ""42ee4e9b-e955-7c49-7d1a-05001f038c00"", ""h5landingpageclickrate"": 18.18, ""h5landingpageclicks"": 2.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 11.0, ""h5landingpageimpressionusernum"": 8.0, ""impressions"": 0.0, ""ipu"": 50.0, ""ir"": 0.0, ""launchusernum"": 3.0, ""linkclicks"": 0.0, ""newadsincome"": 0.03, ""newarpu"": 0.032, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.03, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-04-19,69d70bcd0f54db8616618856,putreport,link,37.0,3.0,3.0,,,8.1,0.03,0.12,2.36,2.42,4.66,9.13,24.81,24.81,"{""attributionsuccessrate"": 8.1, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 4.66, ""d11income"": 4.66, ""d120income"": 24.81, ""d12income"": 4.66, ""d13income"": 4.66, ""d14re"": 0.0, ""d150income"": 24.81, ""d15income"": 4.66, ""d16income"": 4.66, ""d17income"": 6.9, ""d180income"": 24.81, ""d18income"": 6.9, ""d19income"": 6.9, ""d1re"": 66.66, ""d20income"": 6.9, ""d21income"": 6.9, ""d22income"": 6.9, ""d23income"": 6.9, ""d240income"": 24.81, ""d24income"": 9.13, ""d25income"": 9.13, ""d26income"": 9.13, ""d27income"": 9.13, ""d28income"": 9.13, ""d29income"": 9.13, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 11.37, ""d32income"": 11.37, ""d33income"": 11.37, ""d34income"": 11.37, ""d35income"": 11.37, ""d3re"": 0.0, ""d45income"": 15.85, ""d60income"": 20.33, ""d60re"": 0.0, ""d6income"": 2.42, ""d75income"": 24.81, ""d7re"": 0.0, ""d8income"": 2.42, ""d90re"": 0.0, ""d9income"": 2.42, ""ecpm"": 0.0, ""guid"": ""31f04e9b-e955-834a-6097-0700ca638c00"", ""h5landingpageclickrate"": 43.67, ""h5landingpageclicks"": 38.0, ""h5landingpagecompleteview"": 11.0, ""h5landingpagecompleteviewusernum"": 11.0, ""h5landingpageimpressions"": 87.0, ""h5landingpageimpressionusernum"": 58.0, ""impressions"": 0.0, ""ipu"": 160.66, ""ir"": 0.0, ""launchusernum"": 37.0, ""linkclicks"": 0.0, ""newadsincome"": 0.03, ""newarpu"": 0.012, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.03, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
